07-24-2022,24-07-2017 10:03,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
07-23-2022,23-07-2017 16:02,Cash,Household,Appliances,For tata sky installation (100 rs given by Family ),10,200,Expense,USD,INR
07-23-2022,23-07-2017 15:57,Saving Bank account 1,Household,Appliances,Tata sky STB (1299)+ 1 month recharge (226)+ extra wire 45meters(540),103.25,2065,Expense,USD,INR
07-23-2022,23-07-2017 12:30,Saving Bank account 1,Food,Grocery,Amul butter,2.6,52,Expense,USD,INR
07-22-2022,22-07-2017 14:55,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
07-21-2022,21-07-2017 13:36,Saving Bank account 1,Equity Mutual Fund C,,,50,1000,Transfer-Out,USD,INR
07-21-2022,21-07-2017 13:16,Saving Bank account 1,Other,,CA  - income tax filing,50,1000,Expense,USD,INR
07-21-2022,21-07-2017 08:46,Saving Bank account 1,Food,Milk,Half lit  milk,1.65,33,Expense,USD,INR
07-20-2022,20-07-2017 19:32,Saving Bank account 1,Food,Grocery,,4.4,88,Expense,USD,INR
07-20-2022,20-07-2017 19:31,Cash,Food,snacks,Puri packet of 50 pcs,2.5,50,Expense,USD,INR
07-20-2022,20-07-2017 15:14,Credit Card,subscription,Mobile Service Provider,Annual recharge,127.25,2545,Expense,USD,INR
07-20-2022,20-07-2017 12:03,Saving Bank account 1,Food,Milk,Half lit  milk,1.6,32,Expense,USD,INR
07-19-2022,19-07-2017 08:44,Saving Bank account 1,Food,Eggs,4 eggs,1.1,22,Expense,USD,INR
07-19-2022,19-07-2017 08:44,Saving Bank account 1,Food,Milk,Half lit  milk,1.6,32,Expense,USD,INR
07-18-2022,18-07-2017 21:44,Saving Bank account 1,Food,beverage,Thumbs up 250ml,1,20,Expense,USD,INR
07-18-2022,18-07-2017 21:44,Saving Bank account 1,Food,Water,5 litres can,3.5,70,Expense,USD,INR
07-18-2022,18-07-2017 21:02,Cash,Food,flour mill,Gehu 3 kg Rs21 + bajari 1kg Rs 7 + dal 1.5 kg Rs15,2.15,43,Expense,USD,INR
07-18-2022,18-07-2017 21:00,Saving Bank account 1,Food,Grocery,potato 1kg,1.75,35,Expense,USD,INR
07-18-2022,18-07-2017 20:59,Saving Bank account 1,Household,Hardware,Pakad,12,240,Expense,USD,INR
07-18-2022,18-07-2017 20:58,Saving Bank account 1,Household,Hardware,Umbrella,27,540,Expense,USD,INR
07-18-2022,18-07-2017 20:58,Cash,Other,,Hari oil depo coupon,1.25,25,Income,USD,INR
07-18-2022,18-07-2017 20:55,Cash,Food,Grocery,onion 2.5 kg,2.75,55,Expense,USD,INR
07-17-2022,17-07-2017 22:16,Cash,Transportation,auto,2 Place 0 to Current Residence,1.5,30,Expense,USD,INR
07-17-2022,17-07-2017 22:16,Saving Bank account 1,Apparel,Laundry,9 clothes ironing,3.15,63,Expense,USD,INR
07-17-2022,17-07-2017 16:53,Saving Bank account 1,Food,beverage,Lemon tea,3,60,Expense,USD,INR
07-17-2022,17-07-2017 16:21,Credit Card,Food,Lunch,1 dal makhani rice(200)+ 1 chicken tikka rice(220)+chocolate pastry (120),27,540,Expense,USD,INR
07-17-2022,17-07-2017 12:58,Saving Bank account 1,Transportation,Train,2 Place 0 to TB returns,2,40,Expense,USD,INR
07-15-2022,15-07-2017 19:01,Saving Bank account 1,Food,snacks,Gupta bhel,1.25,25,Expense,USD,INR
07-15-2022,15-07-2017 13:07,Saving Bank account 1,Food,Milk,Half lit  milk,1.6,32,Expense,USD,INR
07-14-2022,14-07-2017 20:01,Saving Bank account 1,Food,Ice cream,chocobar,0.75,15,Expense,USD,INR
07-12-2022,12-07-2017,Saving Bank account 1,Gpay Reward,,reward Gpay,0.3,6,Income,USD,INR
07-12-2022,12-07-2017,Saving Bank account 1,Equity Mutual Fund B,,,5000,100000,Transfer-Out,USD,INR
07-12-2022,12-07-2017,Saving Bank account 1,Gift,,farewell contribution,25,500,Expense,USD,INR
07-12-2022,12-07-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
07-11-2022,11-07-2017,Saving Bank account 1,Food,Ice cream,chocobar,0.75,15,Expense,USD,INR
07-11-2022,11-07-2017,Saving Bank account 1,Education,Stationary,Black Ball pen,0.5,10,Expense,USD,INR
07-11-2022,11-07-2017,Saving Bank account 1,Family,Pocket money,,250,5000,Expense,USD,INR
07-11-2022,11-07-2017,Saving Bank account 1,Other,,Gift from inlaws,1000,20000,Income,USD,INR
07-11-2022,11-07-2017,Cash,Family,Pocket money,,75,1500,Expense,USD,INR
07-10-2022,10-07-2017,Saving Bank account 1,Food,Rajgira ladu,2 packets,2.5,50,Expense,USD,INR
07-10-2022,10-07-2017,Saving Bank account 1,Equity Mutual Fund F,,,50,1000,Transfer-Out,USD,INR
07-09-2022,09-07-2017,Credit Card,Household,Kirana,,146.15,2923,Expense,USD,INR
07-09-2022,09-07-2017,Saving Bank account 1,Food,beverage,sugarcane juice,1,20,Expense,USD,INR
07-09-2022,09-07-2017,Saving Bank account 1,Food,snacks,Vadapav,1,20,Expense,USD,INR
07-09-2022,09-07-2017,Saving Bank account 1,Transportation,Bus,2 Place 3m to Mumbai vidyapeeth,0.6,12,Expense,USD,INR
07-09-2022,09-07-2017,Saving Bank account 1,Transportation,Train,2 Place 0 to Place 3 returns,4,80,Expense,USD,INR
07-09-2022,09-07-2017,Saving Bank account 1,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
07-08-2022,08-07-2017,Saving Bank account 1,Food,Grocery,Pizza base packet - Patil dairy,1.5,30,Expense,USD,INR
07-08-2022,08-07-2017,Saving Bank account 1,Food,Eggs,4 eggs,1.3,26,Expense,USD,INR
07-08-2022,08-07-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
07-07-2022,07-07-2017,Saving Bank account 1,Equity Mutual Fund E,,,50,1000,Transfer-Out,USD,INR
07-06-2022,06-07-2017,Saving Bank account 1,Equity Mutual Fund E,,Lumpsum,2500,50000,Transfer-Out,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Food,Dinner,Paneer mutter Rs.90+ 5 chapati Rs.25,5.75,115,Expense,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Food,Grocery,2 Kg Onion 30/kg + 1 kg Potato 30/kg + Parle Biscuit Rs 10,5,100,Expense,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Food,Dinner,veg fried rice 1 full,9,180,Expense,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Equity Mutual Fund A,,Lumpsum,2500,50000,Transfer-Out,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Equity Mutual Fund F,,Lumpsum,2500,50000,Transfer-Out,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Food,Lunch,Catering Service (1 bhaji 30 + 3 chapti 15),2.25,45,Expense,USD,INR
07-05-2022,05-07-2017,Saving Bank account 1,Equity Mutual Fund A,,,50,1000,Transfer-Out,USD,INR
07-04-2022,04-07-2017,Saving Bank account 1,Food,Grocery,Dalich peeth pav kg,1.25,25,Expense,USD,INR
07-04-2022,04-07-2017,Saving Bank account 1,subscription,Edtech Course,,135,2700,Expense,USD,INR
07-04-2022,04-07-2017,Saving Bank account 1,Transportation,auto,Place 1 bridge to Current Residence 2 seats,3,60,Expense,USD,INR
07-04-2022,04-07-2017,Saving Bank account 1,Food,Bread,,1.75,35,Expense,USD,INR
07-04-2022,04-07-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
07-03-2022,03-07-2017,Saving Bank account 1,Other,,Devi Temple,0.25,5,Expense,USD,INR
07-03-2022,03-07-2017,Saving Bank account 1,subscription,Newspaper,,8.5,170,Expense,USD,INR
07-02-2022,02-07-2017,Saving Bank account 1,Food,Ice cream,7 mava kulfie,7,140,Expense,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Saving Bank account 2,,,5,100,Transfer-Out,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Transportation,Travels,2 Place 2 to Place 1 - Shree Sharma Travels,85.55,1711,Expense,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Recurring Deposit,,,50,1000,Transfer-Out,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Recurring Deposit,,,50,1000,Transfer-Out,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Money transfer,Home,,500,10000,Expense,USD,INR
07-01-2022,01-07-2017,Saving Bank account 1,Public Provident Fund,,,500,10000,Transfer-Out,USD,INR
06-30-2022,30-06-2017 08:43,Saving Bank account 1,Gift,,Forrest essential perfume,240,4800,Expense,USD,INR
06-30-2022,30-06-2017 07:57,Saving Bank account 1,Interest,,interest paid,43.5,870,Income,USD,INR
06-30-2022,30-06-2017 07:57,Saving Bank account 1,Salary,,From workplace ,2847.85,56957,Income,USD,INR
06-29-2022,29-06-2017 19:49,Saving Bank account 1,Beauty,grooming,Shaving,3,60,Expense,USD,INR
06-29-2022,29-06-2017 07:48,Cash,Transportation,auto,Place 2 station to hospital 2 seat,2.5,50,Expense,USD,INR
06-28-2022,28-06-2017 22:51,Cash,Transportation,Train,2 Place 0 to tilaknagar single side,1.5,30,Expense,USD,INR
06-28-2022,28-06-2017 22:50,Cash,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
06-28-2022,28-06-2017 13:34,Saving Bank account 1,Food,Lunch,Chicken lollypop 4 pcs,9.325,186.5,Expense,USD,INR
06-28-2022,28-06-2017 10:19,Saving Bank account 1,Food,Grocery,5rs mirchi + crack-jack,0.75,15,Expense,USD,INR
06-28-2022,28-06-2017 09:41,Saving Bank account 1,Family,Pocket money,,75,1500,Expense,USD,INR
06-28-2022,28-06-2017 09:18,Cash,maid,,House Cleaning + washing utensils,100,2000,Expense,USD,INR
06-27-2022,27-06-2017 10:04,Saving Bank account 1,Recurring Deposit,,New RD opened for 3 years,50,1000,Transfer-Out,USD,INR
06-27-2022,27-06-2017 10:00,Saving Bank account 1,Fixed Deposit,,New FD opened for 3 years,10000,200000,Transfer-Out,USD,INR
06-27-2022,27-06-2017 09:32,Cash,Health,Medicine,Cough-sills 4 pcs,0.6,12,Expense,USD,INR
06-26-2022,26-06-2017 11:38,Saving Bank account 1,Food,snacks,2 kachori,1.2,24,Expense,USD,INR
06-26-2022,26-06-2017 11:38,Saving Bank account 1,Food,Grocery,Dahi 2 packets,1,20,Expense,USD,INR
06-26-2022,26-06-2017 11:38,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-25-2022,25-06-2017 13:38,Cash,Transportation,Train,Place 0 to WS return,0.5,10,Expense,USD,INR
06-24-2022,24-06-2017 09:11,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-23-2022,23-06-2017 09:52,Saving Bank account 1,Food,Grocery,Shengdane pav kg,1.75,35,Expense,USD,INR
06-23-2022,23-06-2017 09:52,Saving Bank account 1,Other,,Credit Card fee,29.5,590,Expense,USD,INR
06-22-2022,22-06-2017 23:26,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-22-2022,22-06-2017 23:05,Saving Bank account 1,Gift,,Forrest essential after shave,79.75,1595,Expense,USD,INR
06-22-2022,22-06-2017 23:04,Saving Bank account 1,Food,Eating out,Taco Bell veg combo,13.05,261,Expense,USD,INR
06-22-2022,22-06-2017 23:03,Cash,Transportation,train,2 Place 0 to WS returns,1,20,Expense,USD,INR
06-22-2022,22-06-2017 23:02,Cash,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
06-20-2022,20-06-2017 21:08,Saving Bank account 1,Gift,,Cupcake mould,12.5,250,Expense,USD,INR
06-19-2022,19-06-2017 10:19,Saving Bank account 1,Food,Grocery,Shev bhaji sev pav kg,3,60,Expense,USD,INR
06-19-2022,19-06-2017 10:19,Cash,Food,flour mill,M D sure 3kg atta,7.05,141,Expense,USD,INR
06-19-2022,19-06-2017 10:19,Saving Bank account 1,Food,Grocery,Amul malai paneer pav kg,4,80,Expense,USD,INR
06-19-2022,19-06-2017 10:19,Saving Bank account 1,Food,breakfast,Bread,0.9,18,Expense,USD,INR
06-19-2022,19-06-2017 10:19,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-18-2022,18-06-2017 20:01,Cash,Transportation,Bus,H to kala circle,0.6,12,Expense,USD,INR
06-18-2022,18-06-2017 20:01,Cash,Transportation,Bus,Kala circle to H,0.75,15,Expense,USD,INR
06-17-2022,17-06-2017 10:25,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-16-2022,16-06-2017 23:18,Saving Bank account 1,Gift,,Jeff kellar's winning attitude,6.85,137,Expense,USD,INR
06-16-2022,16-06-2017 19:03,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-15-2022,15-06-2017 19:01,Saving Bank account 1,Other,,Courier,2.5,50,Expense,USD,INR
06-15-2022,15-06-2017 19:01,Saving Bank account 1,Education,Stationary,Print outs 3 + Xerox 16 + envelope 10,1.45,29,Expense,USD,INR
06-13-2022,13-06-2017 20:06,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-11-2022,11-06-2017,Saving Bank account 1,Beauty,grooming,hair cut,5,100,Expense,USD,INR
06-11-2022,11-06-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-10-2022,10-06-2017,Saving Bank account 1,Health,Medicine,Covaxin booster dose,19.3,386,Expense,USD,INR
06-10-2022,10-06-2017,Saving Bank account 1,Transportation,train,2 Kushinagar express (LTT to Place 2),25.05,501,Expense,USD,INR
06-10-2022,10-06-2017,Saving Bank account 1,subscription,Newspaper,TOI,8.5,170,Expense,USD,INR
06-10-2022,10-06-2017,Saving Bank account 1,Recurring Deposit,,,50,1000,Transfer-Out,USD,INR
06-10-2022,10-06-2017,Saving Bank account 1,Equity Mutual Fund F,,,50,1000,Transfer-Out,USD,INR
06-08-2022,08-06-2017,Cash,Transportation,auto,2 Place 0 to Current Residence,1.5,30,Expense,USD,INR
06-08-2022,08-06-2017,Cash,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
06-08-2022,08-06-2017,Cash,Culture,Movie,2 tickets - Cinepolis 4DX 3D,38,760,Expense,USD,INR
06-08-2022,08-06-2017,Saving Bank account 1,Food,breakfast,Bread,1.75,35,Expense,USD,INR
06-08-2022,08-06-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-08-2022,08-06-2017,Saving Bank account 1,Food,Eggs,6 pcs,1.75,35,Expense,USD,INR
06-07-2022,07-06-2017,Cash,Household,Kitchen,Sanjori mould,1.3,26,Expense,USD,INR
06-07-2022,07-06-2017,Saving Bank account 1,Equity Mutual Fund E,,,50,1000,Transfer-Out,USD,INR
06-06-2022,06-06-2017,Cash,Education,Stationary,Print out,0.15,3,Expense,USD,INR
06-06-2022,06-06-2017,Cash,Food,snacks,2 Veg puff,2,40,Expense,USD,INR
06-06-2022,06-06-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-05-2022,05-06-2017,Cash,Food,Dinner,Chicken Biryani 120+ dal rice 60,9,180,Expense,USD,INR
06-05-2022,05-06-2017,Cash,Food,chocolate,2 Cadbury dairy milk,1,20,Expense,USD,INR
06-05-2022,05-06-2017,Cash,Health,Medicine,3 Sinarest,0.9,18,Expense,USD,INR
06-05-2022,05-06-2017,Saving Bank account 1,Health,Medicine,Sofy antibacterial,9.5,190,Expense,USD,INR
06-05-2022,05-06-2017,Saving Bank account 1,Family,Pocket money,,125,2500,Expense,USD,INR
06-05-2022,05-06-2017,Saving Bank account 1,Recurring Deposit,,,50,1000,Transfer-Out,USD,INR
06-05-2022,05-06-2017,Saving Bank account 1,Equity Mutual Fund A,,,50,1000,Transfer-Out,USD,INR
06-04-2022,04-06-2017,Saving Bank account 1,Food,vegetables,Pav kg Simla mirch 20 + Hari mirch 5,1.25,25,Expense,USD,INR
06-04-2022,04-06-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
06-03-2022,03-06-2017,Saving Bank account 1,Food,beverage,sugarcane juice,1,20,Expense,USD,INR
06-03-2022,03-06-2017,Saving Bank account 1,Household,Kirana,Supermart,13.35,267,Expense,USD,INR
06-03-2022,03-06-2017,Saving Bank account 1,Food,Lunch,Non veg overloaded pizza,12.1475,242.95,Expense,USD,INR
06-03-2022,03-06-2017,Saving Bank account 1,subscription,Edtech Course,,135.005,2700.1,Expense,USD,INR
06-02-2022,02-06-2017,Saving Bank account 1,Food,snacks,Vadapav,1,20,Expense,USD,INR
06-02-2022,02-06-2017,Saving Bank account 1,Food,flour mill,M D sure 3kg atta,7.05,141,Expense,USD,INR
06-01-2022,01-06-2017,Saving Bank account 1,Food,snacks,2 kachori,1.2,24,Expense,USD,INR
06-01-2022,01-06-2017,Saving Bank account 1,Food,Milk,milk 1lit ,3.25,65,Expense,USD,INR
06-01-2022,01-06-2017,Saving Bank account 1,Saving Bank account 2,,,5,100,Transfer-Out,USD,INR
06-01-2022,01-06-2017,Saving Bank account 1,Public Provident Fund,,,500,10000,Transfer-Out,USD,INR
06-01-2022,01-06-2017,Cash,maid,,,50,1000,Expense,USD,INR
06-01-2022,01-06-2017,Saving Bank account 1,Money transfer,Home,,500,10000,Expense,USD,INR
05-31-2022,31-05-2017 20:47,Saving Bank account 1,Apparel,Clothing,undergarments pair of Jockey,32.75,655,Expense,USD,INR
05-31-2022,31-05-2017 10:25,Saving Bank account 1,Salary,,From workplace ,2848.5,56970,Income,USD,INR
05-30-2022,30-05-2017 19:57,Saving Bank account 1,Food,Dinner,5 chapati,1.25,25,Expense,USD,INR
05-30-2022,30-05-2017 19:57,Cash,Transportation,auto,2 Place 0 to Current Residence,1.5,30,Expense,USD,INR
05-30-2022,30-05-2017 17:04,Cash,Food,beverage,Slice + Pepsi,2,40,Expense,USD,INR
05-30-2022,30-05-2017 17:04,Cash,Food,Lunch,2 veg Frankie,6,120,Expense,USD,INR
05-30-2022,30-05-2017 17:02,Cash,Household,Kitchen,Crockery,13.75,275,Expense,USD,INR
05-30-2022,30-05-2017 11:35,Saving Bank account 1,Food,Tea,2 tea,1.7,34,Expense,USD,INR
05-30-2022,30-05-2017 09:41,Cash,Transportation,Train,2 Place 0 to Place P return,4,80,Expense,USD,INR
05-30-2022,30-05-2017 09:41,Cash,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
05-29-2022,29-05-2017 09:25,Saving Bank account 1,Food,Grocery,Half kg potato + half kg banana,1.75,35,Expense,USD,INR
05-29-2022,29-05-2017 09:25,Cash,Education,Stationary,Xerox,1.5,30,Expense,USD,INR
05-29-2022,29-05-2017 09:25,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
05-28-2022,28-05-2017 20:47,Saving Bank account 1,Household,Kirana,,49.8,996,Expense,USD,INR
05-28-2022,28-05-2017 20:47,Saving Bank account 1,Food,snacks,2 kachori,1.2,24,Expense,USD,INR
05-28-2022,28-05-2017 19:39,Cash,Food,vegetables,,2.25,45,Expense,USD,INR
05-28-2022,28-05-2017 19:39,Saving Bank account 1,Food,Grocery,Mango 1 kg,7,140,Expense,USD,INR
05-28-2022,28-05-2017 19:27,Cash,Food,Grocery,,1.5,30,Expense,USD,INR
05-28-2022,28-05-2017 19:27,Saving Bank account 1,Food,vegetables,,3,60,Expense,USD,INR
05-28-2022,28-05-2017 19:16,Saving Bank account 1,Food,breakfast,Medu vada 1 plate + dal vada 1,3.5,70,Expense,USD,INR
05-27-2022,27-05-2017 18:20,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
05-27-2022,27-05-2017 13:21,Saving Bank account 1,Education,Stationary,Print outs+ Xerox,1,20,Expense,USD,INR
05-27-2022,27-05-2017 13:21,Saving Bank account 1,Food,vegetables,Pav kg tomato,1,20,Expense,USD,INR
05-25-2022,25-05-2017 08:47,Cash,Food,snacks,Ragda Puri,1.5,30,Expense,USD,INR
05-25-2022,25-05-2017 08:47,Cash,Transportation,Train,Place 0 to Vikhroli single,0.75,15,Expense,USD,INR
05-24-2022,24-05-2017 08:46,Saving Bank account 1,subscription,Cable TV,,13.05,261,Expense,USD,INR
05-24-2022,24-05-2017 08:46,Cash,Food,snacks,Samosa pav @ kurla,0.75,15,Expense,USD,INR
05-24-2022,24-05-2017 08:46,Cash,Transportation,Train,Place 0 to Vikhroli return,1.5,30,Expense,USD,INR
05-24-2022,24-05-2017 08:46,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
05-23-2022,23-05-2017 22:10,Saving Bank account 1,Food,snacks,Gupta bhel,1.25,25,Expense,USD,INR
05-23-2022,23-05-2017 22:09,Cash,Household,Kirana,Rasna orange,2.3,46,Expense,USD,INR
05-23-2022,23-05-2017 22:08,Saving Bank account 1,Education,Stationary,White board pen 25 + duster 50,3.75,75,Expense,USD,INR
05-22-2022,22-05-2017 17:30,Saving Bank account 1,Food,flour mill,M D sure 2kg atta,4.4,88,Expense,USD,INR
05-22-2022,22-05-2017 17:29,Saving Bank account 1,Household,Appliances,3 pin Holder,2.5,50,Expense,USD,INR
05-22-2022,22-05-2017 09:55,Saving Bank account 1,Food,beverage,Coke 750ml,2,40,Expense,USD,INR
05-22-2022,22-05-2017 09:44,Saving Bank account 1,Food,beverage,sugarcane juice,0.75,15,Expense,USD,INR
05-22-2022,22-05-2017,Saving Bank account 1,Life Insurance,,,552.15,11043,Transfer-Out,USD,INR
05-21-2022,21-05-2017 15:34,Cash,Transportation,Train,2 Place 0 to Place 4 return,1.5,30,Expense,USD,INR
05-21-2022,21-05-2017 15:33,Cash,Transportation,auto,2 Current Residence to Place 0,1.5,30,Expense,USD,INR
05-21-2022,21-05-2017 15:26,Cash,Food,flour mill,3 kg ( 2kg bajari Rs 7 each + 1kg gahu & maka mix Rs.10),1.2,24,Expense,USD,INR
05-21-2022,21-05-2017 09:40,Cash,Transportation,auto,Decathlon to station,1,20,Expense,USD,INR
05-21-2022,21-05-2017,Saving Bank account 1,subscription,Cable TV,Monthly recharge,13.05,261,Expense,USD,INR
05-18-2022,18-05-2017 16:11,Saving Bank account 1,Food,Dinner,pav bhaji + 5 pav extra,10.95,219,Expense,USD,INR
05-18-2022,18-05-2017 16:11,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-18-2022,18-05-2017 16:11,Saving Bank account 1,Food,vegetables,,3,60,Expense,USD,INR
05-18-2022,18-05-2017 16:11,Saving Bank account 1,Food,Lunch,Bhai poli,2.25,45,Expense,USD,INR
05-18-2022,18-05-2017 11:06,Saving Bank account 1,Food,breakfast,Poha,1.25,25,Expense,USD,INR
05-18-2022,18-05-2017 11:06,Cash,Beauty,grooming,Shaving,2.5,50,Expense,USD,INR
05-18-2022,18-05-2017 11:06,Saving Bank account 1,Food,Milk,milk 1lit ,3.2,64,Expense,USD,INR
05-18-2022,18-05-2017 11:06,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-17-2022,17-05-2017 14:12,Cash,Food,Tea,,0.25,5,Expense,USD,INR
05-17-2022,17-05-2017 14:12,Saving Bank account 1,Food,Ice cream,Vanila family pack,4.95,99,Expense,USD,INR
05-17-2022,17-05-2017 14:12,Saving Bank account 1,Food,Lunch,Full egg fried rice 100 + Manchurian dry 100,10.5,210,Expense,USD,INR
05-17-2022,17-05-2017 10:27,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-16-2022,16-05-2017 19:10,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-16-2022,16-05-2017 14:39,Saving Bank account 1,Beauty,grooming,Razor Blade,12.35,247,Expense,USD,INR
05-16-2022,16-05-2017 13:22,Saving Bank account 1,Food,Lunch,Non veg combo meal,11.7,234,Expense,USD,INR
05-16-2022,16-05-2017 13:11,Cash,Food,Tea,,0.25,5,Expense,USD,INR
05-15-2022,15-05-2017 20:42,Saving Bank account 1,subscription,Newspaper,March 210 + April 170,19,380,Expense,USD,INR
05-15-2022,15-05-2017 19:28,Cash,Food,Dinner,Veg cheese grill sandwich,5,100,Expense,USD,INR
05-15-2022,15-05-2017 19:28,Saving Bank account 1,Food,breakfast,Poha 25+ tea 10,1.75,35,Expense,USD,INR
05-14-2022,14-05-2017 20:06,Saving Bank account 1,Household,Kirana,Shev bhaji sev,2.5,50,Expense,USD,INR
05-14-2022,14-05-2017 14:21,Saving Bank account 1,Food,Lunch,Non veg overloaded pizza,12.1,242,Expense,USD,INR
05-13-2022,13-05-2017 20:51,Saving Bank account 1,Food,Dinner,Non veg overloaded pizza,12.1,242,Expense,USD,INR
05-13-2022,13-05-2017 18:02,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-13-2022,13-05-2017 18:02,Saving Bank account 1,Food,Lunch,4 chapati,1,20,Expense,USD,INR
05-13-2022,13-05-2017 10:43,Cash,Food,Tea,,0.25,5,Expense,USD,INR
05-13-2022,13-05-2017 10:43,Saving Bank account 1,Food,breakfast,Medu vada 1 plate,1.75,35,Expense,USD,INR
05-12-2022,12-05-2017,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-12-2022,12-05-2017,Saving Bank account 1,Food,Lunch,4 chapati,1,20,Expense,USD,INR
05-12-2022,12-05-2017,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-12-2022,12-05-2017,Saving Bank account 1,Family,Pocket money,,250,5000,Expense,USD,INR
05-11-2022,11-05-2017,Saving Bank account 1,Food,Lunch,Full egg fried rice 100 + chicken lollypop 4 pcs 130,11.65,233,Expense,USD,INR
05-11-2022,11-05-2017,Saving Bank account 1,subscription,Tata Sky,,11.5,230,Expense,USD,INR
05-11-2022,11-05-2017,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-11-2022,11-05-2017,Saving Bank account 1,Beauty,grooming,Body hair removal cream,15.9,318,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Education,Stationary,Courier,5,100,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Education,Stationary,Xerox,0.6,12,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Education,Stationary,2 envelope,1.2,24,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Food,Dinner,4 chapati,1,20,Expense,USD,INR
05-10-2022,10-05-2017,Cash,Food,snacks,Sweet bread cake 85 + veg puff 2,6.25,125,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Food,Lunch,Dudhi 30 + 3 chapati,2.25,45,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Food,breakfast,Tea + 2 kachori,1.7,34,Expense,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Recurring Deposit,,,50,1000,Transfer-Out,USD,INR
05-10-2022,10-05-2017,Saving Bank account 1,Equity Mutual Fund F,,,50,1000,Transfer-Out,USD,INR
05-09-2022,09-05-2017,Cash,Food,Ice cream,Cornetto butterscotch,2,40,Expense,USD,INR
05-09-2022,09-05-2017,Cash,Food,Tea,,0.5,10,Expense,USD,INR
05-09-2022,09-05-2017,Saving Bank account 1,Food,Dinner,4 chapati,1,20,Expense,USD,INR
05-09-2022,09-05-2017,Saving Bank account 1,Food,Lunch,Chana masala 30 + 3 chapati,2.25,45,Expense,USD,INR
05-08-2022,08-05-2017,Saving Bank account 1,Food,Dinner,Egg fry + chicken lollypop,9.55,191,Expense,USD,INR
05-08-2022,08-05-2017,Saving Bank account 1,Food,breakfast,Poha 25+ tea 10,1.75,35,Expense,USD,INR
